,Z1,x1,y1,z1,Z2,x2,y2,z2,Z3,x3,y3,z3,d1,d2,d3
6142509b31cf3ef3d4a9f45c,34.0,0.08333333,0.91666667,0.355174,0.0,0.16666667,0.58333333,0.25,0.0,0.3333333333333333,0.04166667,0.144826,0.3498160699148435,0.3593287232981956,0.49890760416957197
614212ce4e27a1844a5f05c4,74.0,0.6666666666666666,0.95833333,0.25,34.0,0.45833333,0.79166667,0.355174,0.0,0.45833333,0.29166667,0.355174,0.28677887822889303,0.4069096521320455,0.5
6141e8d5ee0a3fd43fb47d1d,34.0,0.58333333,0.91666667,0.144826,34.0,0.20833333,0.16666667,0.144826,0.0,0.16666667,0.08333333,0.25,0.14050667737552974,0.45069390943299864,0.4609234767150738
6141cf329cbada84a86767f1,74.0,0.79166667,0.70833333,0.25,34.0,0.70833333,0.79166667,0.144826,34.0,0.45833333,0.41666667,0.144826,0.15795715047794198,0.45069390943299864,0.45523853789756336
6141dcb4ee0a3fd43fb47c59,34.0,0.58333333,0.79166667,0.355174,34.0,0.95833333,0.54166667,0.144826,0.0,0.04166667,0.70833333,0.25,0.21397147330219324,0.47757247239252726,0.4973643343706905
6141edd44e27a1844a5f0408,74.0,0.79166667,0.08333333,0.25,34.0,0.3333333333333333,0.6666666666666666,0.355174,0.0,0.20833333,0.54166667,0.144826,0.27476586597319547,0.6282850675524077,0.6282850677734679
61424db63ac25c70a5c6cb6b,0.0,0.45833333,0.6666666666666666,0.144826,0.0,0.83333333,0.29166667,0.355174,0.0,0.91666667,0.08333333,0.25,0.24780798289625625,0.5705228116420937,0.628285069984071
6141d28431cf3ef3d4a9ee92,34.0,0.95833333,0.6666666666666666,0.355174,0.0,0.08333333,0.04166667,0.355174,0.0,0.04166667,0.95833333,0.25,0.1405066773755297,0.32105366892710574,0.3952847106833251
6141cf21baaf234b3529019e,74.0,0.04166667,0.70833333,0.25,0.0,0.20833333,0.16666667,0.144826,0.0,0.58333333,0.91666667,0.355174,0.49736433437069044,0.498907603056028,0.5143284956009254
6142c8db4e27a1844a5f0928,74.0,0.04166667,0.95833333,0.25,34.0,0.20833333,0.16666667,0.144826,0.0,0.08333333,0.29166667,0.144826,0.1767766952966369,0.28677888065042584,0.352006812983941
6141d5254e27a1844a5f01c2,74.0,0.54166667,0.58333333,0.25,34.0,0.3333333333333333,0.41666667,0.355174,0.0,0.58333333,0.79166667,0.355174,0.23706636494262787,0.28677887822889303,0.450693907583998
6142232631cf3ef3d4a9f348,34.0,0.3333333333333333,0.79166667,0.355174,0.0,0.45833333,0.41666667,0.355174,0.0,0.54166667,0.20833333,0.25,0.24780798289625622,0.3952847064669549,0.47757246046879864
6141f394ee0a3fd43fb47da1,34.0,0.83333333,0.29166667,0.355174,34.0,0.3333333333333333,0.54166667,0.355174,0.0,0.41666667,0.58333333,0.25,0.14050667539855755,0.5193670343669409,0.5590169913935235
6142329aee0a3fd43fb47ee9,34.0,0.83333333,0.91666667,0.144826,34.0,0.95833333,0.16666667,0.355174,0.0,0.04166667,0.3333333333333333,0.25,0.21397147589859328,0.34981606753263916,0.4775724648311384
6141f67fee0a3fd43fb47dbd,34.0,0.08333333,0.04166667,0.355174,34.0,0.70833333,0.54166667,0.144826,0.0,0.79166667,0.58333333,0.25,0.14050667737552974,0.5533538301910552,0.6594477091506195
6141cfed51c1cbd9654b888a,0.0,0.08333333,0.91666667,0.144826,0.0,0.70833333,0.29166667,0.144826,-1.0,-1.0,-1.0,-1.0,0.5303300858899107,1.3774730934046509,1.4689618095967567
6141e10731cf3ef3d4a9f048,34.0,0.08333333,0.04166667,0.355174,0.0,0.3333333333333333,0.29166667,0.144826,0.0,0.41666667,0.3333333333333333,0.25,0.14050667638704345,0.4113955308102735,0.4552385400331958
6141dc7dbaaf234b352903ca,74.0,0.79166667,0.08333333,0.25,0.0,0.3333333333333333,0.04166667,0.144826,0.0,0.70833333,0.6666666666666666,0.144826,0.43774093270436687,0.47208805146027116,0.5303300858899106
614244594e27a1844a5f0718,74.0,0.54166667,0.95833333,0.25,34.0,0.3333333333333333,0.29166667,0.144826,0.0,0.3333333333333333,0.54166667,0.144826,0.25,0.40690965213204555,0.47757246046879864
6141daae9cbada84a8676a15,74.0,0.54166667,0.83333333,0.25,34.0,0.08333333,0.6666666666666666,0.144826,34.0,0.3333333333333333,0.79166667,0.355174,0.2370663620133027,0.3498160711059457,0.49890760416957197
61428c5f3ac25c70a5c6cbf7,0.0,0.16666667,0.45833333,0.25,0.0,0.83333333,0.54166667,0.355174,0.0,0.95833333,0.54166667,0.144826,0.2446860868623306,0.24780798289625613,0.3593287232981955
6141f3ae3ac25c70a5c6ca0f,0.0,0.3333333333333333,0.79166667,0.355174,0.0,0.41666667,0.3333333333333333,0.25,0.0,0.70833333,0.91666667,0.144826,0.4477681080693443,0.47757246861183283,0.5193670370411362
61421cb6baaf234b35290604,74.0,0.16666667,0.70833333,0.25,0.0,0.08333333,0.54166667,0.355174,0.0,0.45833333,0.91666667,0.355174,0.2139714733021932,0.3735422216926906,0.5303300858899106
61420d3a4e27a1844a5f058c,74.0,0.41666667,0.3333333333333333,0.25,34.0,0.08333333,0.29166667,0.144826,0.0,0.70833333,0.16666667,0.144826,0.3520068003579224,0.35200681337850404,0.3952847075210475
614335b23ac25c70a5c6ccc5,0.0,0.16666667,0.95833333,0.25,0.0,0.45833333,0.79166667,0.144826,0.0,0.58333333,0.16666667,0.355174,0.3520067987796701,0.44776811086096785,0.4775724619229119
6141d6b64e27a1844a5f01f8,74.0,0.41666667,0.83333333,0.25,34.0,0.45833333,0.79166667,0.144826,0.0,0.45833333,0.79166667,0.355174,0.12055617523425,0.12055617523425,0.21034799999999998
6143025b31cf3ef3d4a9f6b8,34.0,0.08333333,0.16666667,0.355174,0.0,0.70833333,0.04166667,0.355174,0.0,0.6666666666666666,0.58333333,0.25,0.3952847075210475,0.4720880549906859,0.5985681115502972
6141d6139cbada84a8676997,74.0,0.41666667,0.08333333,0.25,34.0,0.08333333,0.79166667,0.144826,34.0,0.70833333,0.41666667,0.355174,0.45523853789756336,0.4552385378975634,0.5705228138330667
6141d8c34e27a1844a5f023a,74.0,0.16666667,0.95833333,0.25,34.0,0.45833333,0.79166667,0.355174,0.0,0.08333333,0.41666667,0.355174,0.3520067987796701,0.47757247239252726,0.5303300858899106
6141d8c43ac25c70a5c6c92b,0.0,0.20833333,0.54166667,0.355174,0.0,0.58333333,0.79166667,0.355174,0.0,0.79166667,0.83333333,0.25,0.23706636494262787,0.45069390943299864,0.519367034366941
61432a4731cf3ef3d4a9f6f4,34.0,0.45833333,0.16666667,0.144826,0.0,0.16666667,0.83333333,0.25,0.0,0.95833333,0.16666667,0.144826,0.40690965383867606,0.45523853789756324,0.4999999999999999
61423d3f31cf3ef3d4a9f400,34.0,0.3333333333333333,0.6666666666666666,0.144826,0.0,0.70833333,0.41666667,0.144826,0.0,0.91666667,0.3333333333333333,0.25,0.24780798177531657,0.450693904810497,0.5438600828526069
614392a3baaf234b3529074c,74.0,0.79166667,0.45833333,0.25,0.0,0.20833333,0.41666667,0.355174,0.0,0.3333333333333333,0.41666667,0.144826,0.24468608856519272,0.4317508383166281,0.47208805146027116
614246d931cf3ef3d4a9f426,34.0,0.58333333,0.54166667,0.355174,0.0,0.29166667,0.83333333,0.25,0.0,0.45833333,0.16666667,0.144826,0.3872343752653052,0.4256764632759382,0.44776811086096785
61424aa74e27a1844a5f0740,74.0,0.16666667,0.3333333333333333,0.25,34.0,0.70833333,0.41666667,0.144826,0.0,0.08333333,0.04166667,0.144826,0.3210536689271057,0.47757247181088186,0.5303300858899106
614211ed4e27a1844a5f05be,74.0,0.29166667,0.3333333333333333,0.25,34.0,0.70833333,0.6666666666666666,0.144826,0.0,0.08333333,0.54166667,0.355174,0.31283722604290926,0.44776810993042665,0.5438600802988455
6141cf3931cf3ef3d4a9ed74,34.0,0.08333333,0.79166667,0.355174,0.0,0.45833333,0.79166667,0.355174,0.0,0.79166667,0.08333333,0.25,0.375,0.4256764632759383,0.45523853789756336
6141d02aee0a3fd43fb47a89,34.0,0.3333333333333333,0.29166667,0.144826,34.0,0.3333333333333333,0.16666667,0.355174,0.0,0.6666666666666666,0.3333333333333333,0.25,0.24468608686233062,0.35200680706549475,0.38723437096127944
6141d4dfee0a3fd43fb47b7b,34.0,0.95833333,0.04166667,0.355174,34.0,0.45833333,0.16666667,0.355174,0.0,0.54166667,0.20833333,0.25,0.14050667737552977,0.4609234767150738,0.5153882032022076
6141d0f29cbada84a86768b3,74.0,0.54166667,0.08333333,0.25,34.0,0.08333333,0.16666667,0.355174,34.0,0.83333333,0.79166667,0.144826,0.4256764632759383,0.47757247239252726,0.49736433437069044
6145c7034e27a1844a5f0afa,74.0,0.54166667,0.08333333,0.25,34.0,0.95833333,0.79166667,0.355174,0.0,0.20833333,0.91666667,0.355174,0.2795084971874737,0.38723437526530524,0.519367034366941
6141ea78baaf234b352904a8,74.0,0.54166667,0.83333333,0.25,0.0,0.58333333,0.91666667,0.355174,0.0,0.83333333,0.04166667,0.144826,0.14050667737552974,0.3498160675326392,0.3735422216926906
614322e631cf3ef3d4a9f6e8,34.0,0.20833333,0.6666666666666666,0.355174,0.0,0.6666666666666666,0.45833333,0.25,0.0,0.70833333,0.6666666666666666,0.355174,0.2370663625991676,0.5,0.5143284912802971
6141cfa831cf3ef3d4a9edbe,34.0,0.58333333,0.91666667,0.144826,0.0,0.04166667,0.3333333333333333,0.25,0.0,0.83333333,0.16666667,0.355174,0.2867788825876519,0.4113955287846478,0.628285069984071
61424f4231cf3ef3d4a9f452,34.0,0.58333333,0.54166667,0.355174,0.0,0.58333333,0.16666667,0.144826,0.0,0.54166667,0.70833333,0.25,0.20143350363609125,0.4299666046380812,0.4720880546964847
6141cf8e31cf3ef3d4a9edb0,34.0,0.08333333,0.54166667,0.355174,0.0,0.54166667,0.83333333,0.25,0.0,0.83333333,0.79166667,0.144826,0.31283721227998307,0.4113955287846479,0.5533538301910552
614203024e27a1844a5f052a,74.0,0.79166667,0.08333333,0.25,34.0,0.70833333,0.29166667,0.144826,0.0,0.08333333,0.29166667,0.355174,0.24780798289625625,0.3735422216926906,0.4299666046380812
6141d2424e27a1844a5f0142,74.0,0.41666667,0.45833333,0.25,34.0,0.45833333,0.29166667,0.355174,0.0,0.58333333,0.79166667,0.355174,0.20143350363609125,0.3872343752653052,0.5153882032022076
6141d0af3ac25c70a5c6c897,0.0,0.16666667,0.58333333,0.25,0.0,0.3333333333333333,0.79166667,0.144826,0.0,0.3333333333333333,0.79166667,0.355174,0.21034799999999998,0.286778882587652,0.286778882587652
6141e5daee0a3fd43fb47ced,34.0,0.08333333,0.04166667,0.355174,34.0,0.83333333,0.04166667,0.144826,0.0,0.29166667,0.45833333,0.25,0.3267204938536915,0.4775724619229119,0.6282850677734679
6142384b31cf3ef3d4a9f3de,34.0,0.95833333,0.54166667,0.144826,0.0,0.41666667,0.70833333,0.25,0.0,0.45833333,0.6666666666666666,0.355174,0.12055617638631769,0.498907603056028,0.5566608305518421
6141d64031cf3ef3d4a9ef2e,34.0,0.70833333,0.29166667,0.355174,0.0,0.20833333,0.29166667,0.355174,0.0,0.6666666666666666,0.45833333,0.25,0.2014335043255936,0.498907599993782,0.5
6141d98ebaaf234b35290392,74.0,0.16666667,0.58333333,0.25,0.0,0.83333333,0.91666667,0.144826,0.0,0.95833333,0.6666666666666666,0.355174,0.24780798177531646,0.34981606991484354,0.4829946183831774
6141d505ee0a3fd43fb47b81,34.0,0.3333333333333333,0.6666666666666666,0.355174,34.0,0.08333333,0.04166667,0.355174,0.0,0.41666667,0.20833333,0.25,0.38723437526530524,0.45069391405550036,0.4775724686118328
6141e0683ac25c70a5c6c97d,0.0,0.04166667,0.08333333,0.25,0.0,0.20833333,0.54166667,0.355174,0.0,0.3333333333333333,0.16666667,0.355174,0.3210536689271057,0.39528470857514,0.498907603056028
6141cfb49cbada84a867684b,74.0,0.6666666666666666,0.20833333,0.25,34.0,0.3333333333333333,0.79166667,0.144826,34.0,0.45833333,0.79166667,0.144826,0.12499999666666667,0.4775724604687987,0.5438600802988456
61430bae3ac25c70a5c6cc93,0.0,0.20833333,0.16666667,0.355174,0.0,0.29166667,0.58333333,0.25,0.0,0.70833333,0.29166667,0.144826,0.43774092953151084,0.5193670343669409,0.5566608313003529
614230c64e27a1844a5f06a6,74.0,0.54166667,0.08333333,0.25,34.0,0.58333333,0.29166667,0.355174,0.0,0.83333333,0.16666667,0.144826,0.23706636494262787,0.32105366589888235,0.3498160675326392
6142241dbaaf234b35290626,74.0,0.79166667,0.3333333333333333,0.25,0.0,0.08333333,0.04166667,0.355174,0.0,0.20833333,0.91666667,0.144826,0.2747658659731954,0.42567646555988453,0.5985681115502971
61424488baaf234b35290696,74.0,0.29166667,0.58333333,0.25,0.0,0.45833333,0.29166667,0.144826,0.0,0.70833333,0.54166667,0.355174,0.3520067987796701,0.41139552878464786,0.4317508383166281
6141fc764e27a1844a5f04e2,74.0,0.54166667,0.08333333,0.25,34.0,0.70833333,0.29166667,0.355174,0.0,0.95833333,0.54166667,0.144826,0.28677888065042584,0.41139552878464786,0.6282850677734679
6141da71ee0a3fd43fb47c1d,34.0,0.58333333,0.41666667,0.144826,34.0,0.83333333,0.79166667,0.144826,0.0,0.79166667,0.58333333,0.25,0.23706636494262787,0.28677888065042584,0.45069390943299864
6141fea6baaf234b35290566,74.0,0.41666667,0.58333333,0.25,0.0,0.70833333,0.16666667,0.144826,0.0,0.70833333,0.29166667,0.144826,0.12500000000000003,0.4256764632759382,0.5193670343669409
6141d0944e27a1844a5f00d8,74.0,0.54166667,0.95833333,0.25,34.0,0.95833333,0.29166667,0.355174,0.0,0.08333333,0.41666667,0.355174,0.1767766952966369,0.5438600843848638,0.6566585653040028
6141d8b24e27a1844a5f0238,74.0,0.29166667,0.3333333333333333,0.25,34.0,0.08333333,0.79166667,0.144826,0.0,0.95833333,0.29166667,0.355174,0.35200681337850415,0.5143284926304935,0.5566608313003529
6142c2e131cf3ef3d4a9f610,34.0,0.58333333,0.16666667,0.144826,0.0,0.3333333333333333,0.6666666666666666,0.355174,0.0,0.41666667,0.08333333,0.25,0.2139714733021932,0.4377409320697956,0.5972824090026425
614304623ac25c70a5c6cc8f,0.0,0.3333333333333333,0.04166667,0.144826,0.0,0.41666667,0.95833333,0.25,0.0,0.70833333,0.04166667,0.355174,0.1579571487193777,0.32105366589888235,0.42996660173087864
6141e5dabaaf234b3529045e,74.0,0.29166667,0.3333333333333333,0.25,0.0,0.58333333,0.41666667,0.144826,0.0,0.58333333,0.79166667,0.355174,0.32105366503367566,0.4299666046380812,0.5533538274301133
6141cf1c9cbada84a86767cf,74.0,0.29166667,0.45833333,0.25,34.0,0.70833333,0.41666667,0.355174,34.0,0.45833333,0.6666666666666666,0.355174,0.28677887822889303,0.35355338823625115,0.4317508383166281
6141ec0431cf3ef3d4a9f0fe,34.0,0.83333333,0.04166667,0.355174,0.0,0.04166667,0.58333333,0.25,0.0,0.58333333,0.91666667,0.144826,0.34981606753263916,0.5143284956009254,0.5764044902558543
6141e5994e27a1844a5f0378,74.0,0.16666667,0.20833333,0.25,34.0,0.58333333,0.91666667,0.355174,0.0,0.45833333,0.29166667,0.144826,0.32105366589888235,0.44776811086096785,0.519367034366941
6141d70a31cf3ef3d4a9ef48,34.0,0.08333333,0.79166667,0.144826,0.0,0.91666667,0.83333333,0.25,0.0,0.95833333,0.91666667,0.355174,0.14050667737552974,0.20143350363609133,0.27476586597319547
6141d2d99cbada84a867691b,74.0,0.29166667,0.58333333,0.25,34.0,0.70833333,0.91666667,0.355174,34.0,0.20833333,0.16666667,0.144826,0.43774092953151084,0.5438600843848638,0.5972824131882672
61421a314e27a1844a5f0600,74.0,0.41666667,0.70833333,0.25,34.0,0.20833333,0.6666666666666666,0.144826,0.0,0.20833333,0.16666667,0.355174,0.23706636552849278,0.5143284956009255,0.5424447232397662
614221ec4e27a1844a5f063a,74.0,0.04166667,0.58333333,0.25,34.0,0.95833333,0.91666667,0.355174,0.0,0.95833333,0.29166667,0.144826,0.32105366589888235,0.3593287232981956,0.4299666046380812
614200009cbada84a8676bef,74.0,0.41666667,0.45833333,0.25,34.0,0.20833333,0.79166667,0.144826,34.0,0.95833333,0.04166667,0.144826,0.35355339059327384,0.4069096538386761,0.628285067773468
6141d7c0ee0a3fd43fb47bd7,34.0,0.70833333,0.29166667,0.355174,34.0,0.20833333,0.79166667,0.144826,0.0,0.16666667,0.3333333333333333,0.25,0.47208805146027116,0.47208805499068596,0.7377304935435433
6141e9969cbada84a8676b1b,74.0,0.41666667,0.3333333333333333,0.25,34.0,0.20833333,0.54166667,0.144826,34.0,0.58333333,0.6666666666666666,0.144826,0.3128372260429092,0.3872343695266042,0.39528470646695485
61429f0f4e27a1844a5f08b2,74.0,0.6666666666666666,0.95833333,0.25,34.0,0.45833333,0.16666667,0.144826,0.0,0.70833333,0.91666667,0.355174,0.12055617638631769,0.3128372260429092,0.41139552878464775
61428fe84e27a1844a5f0872,74.0,0.6666666666666666,0.83333333,0.25,34.0,0.3333333333333333,0.04166667,0.355174,0.0,0.20833333,0.79166667,0.144826,0.34981606872374127,0.4069096483774583,0.4720880514602711
6141e198ee0a3fd43fb47caf,34.0,0.83333333,0.79166667,0.144826,34.0,0.20833333,0.79166667,0.144826,0.0,0.91666667,0.3333333333333333,0.25,0.375,0.4775724691934781,0.5533538274301134
6141d7ed4e27a1844a5f021e,74.0,0.16666667,0.3333333333333333,0.25,34.0,0.08333333,0.29166667,0.144826,0.0,0.83333333,0.29166667,0.144826,0.14050667836401565,0.2500000000000001,0.3520068133785039
6142305fbaaf234b3529065a,74.0,0.04166667,0.45833333,0.25,0.0,0.3333333333333333,0.6666666666666666,0.144826,0.0,0.70833333,0.54166667,0.355174,0.3593287232981955,0.373542222436322,0.4477681071388031
61421c2631cf3ef3d4a9f308,34.0,0.70833333,0.54166667,0.144826,0.0,0.16666667,0.83333333,0.25,0.0,0.95833333,0.79166667,0.144826,0.23706636494262776,0.3535533905932738,0.5533538301910552
6141f6b831cf3ef3d4a9f190,34.0,0.45833333,0.29166667,0.355174,0.0,0.20833333,0.29166667,0.355174,0.0,0.91666667,0.08333333,0.25,0.24999999999999997,0.37354222169269063,0.5143284956009255
6143e6553ac25c70a5c6cd45,0.0,0.3333333333333333,0.41666667,0.144826,0.0,0.6666666666666666,0.08333333,0.25,0.0,0.95833333,0.6666666666666666,0.355174,0.48299461378225195,0.4973643352084398,0.519367038913073
614240b0baaf234b3529068a,74.0,0.16666667,0.3333333333333333,0.25,0.0,0.08333333,0.29166667,0.355174,0.0,0.3333333333333333,0.79166667,0.355174,0.14050667836401565,0.49890760110732596,0.5590169958656594
614458a04e27a1844a5f0ac0,74.0,0.16666667,0.95833333,0.25,34.0,0.08333333,0.04166667,0.144826,0.0,0.08333333,0.6666666666666666,0.144826,0.15795715047794195,0.32105366892710574,0.3750000033333333
61420bdbee0a3fd43fb47e53,34.0,0.45833333,0.04166667,0.355174,34.0,0.08333333,0.54166667,0.144826,0.0,0.04166667,0.58333333,0.25,0.12055617523425001,0.6282850677734678,0.6594477091506193
6141d43a3ac25c70a5c6c8e7,0.0,0.20833333,0.79166667,0.144826,0.0,0.16666667,0.83333333,0.25,0.0,0.58333333,0.91666667,0.355174,0.12055617523425002,0.43774092953151084,0.44776811086096785
6141d41eee0a3fd43fb47b61,34.0,0.83333333,0.79166667,0.144826,34.0,0.70833333,0.54166667,0.144826,0.0,0.41666667,0.45833333,0.25,0.2795084971874737,0.32105366589888235,0.5438600843848638
6142225fbaaf234b3529061c,74.0,0.16666667,0.58333333,0.25,0.0,0.08333333,0.6666666666666666,0.355174,0.0,0.45833333,0.16666667,0.144826,0.1579571487193777,0.5193670343669409,0.6594477066232519
6141cf3bee0a3fd43fb47a11,34.0,0.08333333,0.04166667,0.355174,34.0,0.95833333,0.54166667,0.144826,0.0,0.29166667,0.70833333,0.25,0.3872343752653052,0.40690965383867606,0.5566608313003528
6141cf4eee0a3fd43fb47a21,34.0,0.83333333,0.91666667,0.355174,34.0,0.58333333,0.04166667,0.355174,0.0,0.54166667,0.70833333,0.25,0.2795084971874737,0.3520068129839409,0.3735422216926906
6141d1e59cbada84a86768ed,74.0,0.16666667,0.20833333,0.25,34.0,0.58333333,0.91666667,0.355174,34.0,0.58333333,0.79166667,0.144826,0.2446860868623306,0.519367034366941,0.5985681092299449
6141dbab31cf3ef3d4a9efce,34.0,0.95833333,0.79166667,0.355174,0.0,0.16666667,0.58333333,0.25,0.0,0.45833333,0.79166667,0.144826,0.312837228262736,0.3735422216926906,0.5424447263122759
6141f477ee0a3fd43fb47dab,34.0,0.3333333333333333,0.6666666666666666,0.355174,34.0,0.3333333333333333,0.79166667,0.144826,0.0,0.16666667,0.70833333,0.25,0.2014335070836032,0.21397147589859328,0.24468608856519275
61431a044e27a1844a5f09cc,74.0,0.04166667,0.20833333,0.25,34.0,0.58333333,0.04166667,0.144826,0.0,0.95833333,0.04166667,0.144826,0.21397147330219324,0.375,0.49890760305602794
6141d179ee0a3fd43fb47ae5,34.0,0.95833333,0.29166667,0.355174,34.0,0.08333333,0.6666666666666666,0.144826,0.0,0.54166667,0.45833333,0.25,0.44776810806934425,0.4609234767150738,0.5143284942507291
6141f9f39cbada84a8676bbf,74.0,0.91666667,0.45833333,0.25,34.0,0.70833333,0.91666667,0.355174,34.0,0.70833333,0.41666667,0.355174,0.23706636494262787,0.5,0.5143284956009255
61420e993ac25c70a5c6ca95,0.0,0.08333333,0.54166667,0.144826,0.0,0.45833333,0.91666667,0.355174,0.0,0.6666666666666666,0.3333333333333333,0.25,0.47757246337702514,0.47757246337702525,0.5705228138330666
61469dab3ac25c70a5c6cde1,0.0,0.3333333333333333,0.04166667,0.355174,0.0,0.3333333333333333,0.54166667,0.355174,0.0,0.6666666666666666,0.70833333,0.25,0.3872343695266042,0.48299461378225184,0.4999999999999999
6141fd104e27a1844a5f04e6,74.0,0.16666667,0.70833333,0.25,34.0,0.3333333333333333,0.79166667,0.144826,0.0,0.95833333,0.16666667,0.144826,0.21397147589859328,0.5143284956009254,0.5303300882469332
6141cf11cc0e69a0cf28ab37,34.0,0.20833333,0.29166667,0.144826,0.0,0.08333333,0.6666666666666666,0.355174,-1.0,-1.0,-1.0,-1.0,0.44776810806934425,1.1996244383363395,1.5125757695432427
6143238c3ac25c70a5c6ccad,0.0,0.45833333,0.91666667,0.355174,0.0,0.83333333,0.91666667,0.355174,0.0,0.91666667,0.08333333,0.25,0.21397147330219324,0.375,0.498907603056028
61424e2b31cf3ef3d4a9f44e,34.0,0.83333333,0.91666667,0.355174,0.0,0.16666667,0.83333333,0.25,0.0,0.45833333,0.91666667,0.355174,0.32105366589888235,0.3593287232981956,0.375
6141ff0bee0a3fd43fb47e0f,34.0,0.58333333,0.79166667,0.355174,34.0,0.20833333,0.16666667,0.355174,0.0,0.29166667,0.08333333,0.25,0.15795715047794195,0.4256764632759382,0.5303300858899106
6141e146ee0a3fd43fb47ca9,34.0,0.95833333,0.54166667,0.144826,34.0,0.08333333,0.54166667,0.355174,0.0,0.04166667,0.58333333,0.25,0.12055617523425001,0.14050667737552974,0.2446860868623306
61426c06baaf234b352906dc,74.0,0.29166667,0.95833333,0.25,0.0,0.3333333333333333,0.16666667,0.144826,0.0,0.95833333,0.6666666666666666,0.355174,0.23706636552849278,0.4552385400331959,0.6594477085187775
6142ba053ac25c70a5c6cc39,0.0,0.58333333,0.04166667,0.355174,0.0,0.58333333,0.6666666666666666,0.144826,0.0,0.79166667,0.95833333,0.25,0.2478079828962562,0.37354222429540096,0.42996660754528365
6141e2eb9cbada84a8676ab7,74.0,0.54166667,0.45833333,0.25,34.0,0.3333333333333333,0.04166667,0.144826,34.0,0.3333333333333333,0.54166667,0.144826,0.24780798009390717,0.47757246046879864,0.4999999999999999
6141d3e031cf3ef3d4a9eed2,34.0,0.45833333,0.6666666666666666,0.144826,0.0,0.3333333333333333,0.41666667,0.144826,0.0,0.41666667,0.3333333333333333,0.25,0.1579571469608135,0.27950849271533773,0.3520068066709317
614235b531cf3ef3d4a9f3cc,34.0,0.20833333,0.16666667,0.144826,0.0,0.3333333333333333,0.6666666666666666,0.144826,0.0,0.6666666666666666,0.83333333,0.25,0.38723437096127944,0.5153882007768513,0.5764044876053235
6141d342ee0a3fd43fb47b3f,34.0,0.95833333,0.29166667,0.144826,34.0,0.58333333,0.29166667,0.355174,0.0,0.79166667,0.70833333,0.25,0.4299666046380812,0.4609234767150738,0.4775724619229119
6141ee84baaf234b352904de,74.0,0.54166667,0.95833333,0.25,0.0,0.20833333,0.79166667,0.355174,0.0,0.83333333,0.91666667,0.144826,0.31283721227998307,0.3872343752653052,0.44776811086096796
614368b431cf3ef3d4a9f752,34.0,0.20833333,0.79166667,0.144826,0.0,0.3333333333333333,0.04166667,0.144826,0.0,0.79166667,0.20833333,0.25,0.27950849867818567,0.49890759999378204,0.5985681092299449
61453fc231cf3ef3d4a9f826,34.0,0.83333333,0.16666667,0.355174,0.0,0.16666667,0.45833333,0.25,0.0,0.3333333333333333,0.16666667,0.144826,0.3520068003579224,0.45523853789756336,0.5424447232397663
6141f7eb9cbada84a8676ba5,74.0,0.91666667,0.3333333333333333,0.25,34.0,0.45833333,0.79166667,0.355174,34.0,0.58333333,0.29166667,0.144826,0.35200681337850404,0.5566608313003529,0.6566585629774089
6141ecd04e27a1844a5f03f4,74.0,0.04166667,0.20833333,0.25,34.0,0.58333333,0.29166667,0.144826,0.0,0.70833333,0.79166667,0.144826,0.47757247239252715,0.5153882032022076,0.5438600843848639
6141cfb74e27a1844a5f0080,74.0,0.29166667,0.95833333,0.25,34.0,0.58333333,0.91666667,0.355174,0.0,0.83333333,0.54166667,0.144826,0.31283721227998307,0.4973643343706905,0.628285067773468
614285c84e27a1844a5f0848,74.0,0.54166667,0.83333333,0.25,34.0,0.45833333,0.54166667,0.355174,0.0,0.95833333,0.41666667,0.144826,0.32105366589888235,0.5566608313003528,0.5985681092299449
6141cf2c9cbada84a86767e9,74.0,0.16666667,0.58333333,0.25,34.0,0.08333333,0.6666666666666666,0.355174,34.0,0.3333333333333333,0.91666667,0.355174,0.1579571487193777,0.353553395307319,0.3872343766999804
6141df794e27a1844a5f02f6,74.0,0.04166667,0.3333333333333333,0.25,34.0,0.08333333,0.54166667,0.144826,0.0,0.83333333,0.04166667,0.355174,0.2370663620133027,0.37354222429540085,0.5972824131882672
6141df6431cf3ef3d4a9f022,34.0,0.3333333333333333,0.91666667,0.144826,0.0,0.29166667,0.20833333,0.25,0.0,0.70833333,0.04166667,0.355174,0.3128372127239484,0.4477681080693443,0.4609234767150738
6142052aee0a3fd43fb47e2b,34.0,0.20833333,0.79166667,0.355174,34.0,0.58333333,0.16666667,0.355174,0.0,0.29166667,0.58333333,0.25,0.24780798289625622,0.5193670343669409,0.5303300858899106
6141d244baaf234b352902aa,74.0,0.04166667,0.70833333,0.25,0.0,0.70833333,0.29166667,0.355174,0.0,0.95833333,0.16666667,0.355174,0.2795084971874737,0.47757247239252726,0.5438600843848638
6141ea2f4e27a1844a5f03ce,74.0,0.16666667,0.08333333,0.25,34.0,0.45833333,0.6666666666666666,0.355174,0.0,0.95833333,0.04166667,0.144826,0.23706636494262776,0.5193670370411363,0.659447711046145
6141cf8531cf3ef3d4a9edaa,34.0,0.83333333,0.04166667,0.144826,0.0,0.54166667,0.20833333,0.25,0.0,0.70833333,0.41666667,0.355174,0.28677888065042584,0.3520067987796701,0.44776811086096785
