,Z1,x1,y1,z1,Z2,x2,y2,z2,Z3,x3,y3,z3
6141d32e3ac25c70a5c6c8d3,0.0,0.08333333,0.29166667,0.144826,0.0,0.20833333,0.04166667,0.355174,0.0,0.29166667,0.70833333,0.25
6142a41e4e27a1844a5f08c2,74.0,0.04166667,0.3333333333333333,0.25,34.0,0.83333333,0.41666667,0.355174,0.0,0.58333333,0.79166667,0.144826
6141dcfe31cf3ef3d4a9efee,34.0,0.83333333,0.04166667,0.144826,0.0,0.20833333,0.91666667,0.355174,0.0,0.29166667,0.08333333,0.25
6141d0b431cf3ef3d4a9ee22,34.0,0.58333333,0.16666667,0.144826,0.0,0.08333333,0.91666667,0.144826,0.0,0.41666667,0.58333333,0.25
6141d37cbaaf234b352902e0,74.0,0.29166667,0.95833333,0.25,0.0,0.3333333333333333,0.16666667,0.355174,0.0,0.3333333333333333,0.41666667,0.144826
614258a931cf3ef3d4a9f494,34.0,0.83333333,0.29166667,0.144826,0.0,0.08333333,0.6666666666666666,0.355174,0.0,0.91666667,0.45833333,0.25
6141f561ee0a3fd43fb47db3,34.0,0.20833333,0.04166667,0.144826,34.0,0.3333333333333333,0.54166667,0.355174,0.0,0.91666667,0.70833333,0.25
6141cfb131cf3ef3d4a9edc2,34.0,0.08333333,0.54166667,0.144826,0.0,0.20833333,0.91666667,0.144826,0.0,0.79166667,0.95833333,0.25
6141cf4b31cf3ef3d4a9ed84,34.0,0.70833333,0.54166667,0.144826,0.0,0.29166667,0.45833333,0.25,0.0,0.95833333,0.79166667,0.144826
6141cf1d31cf3ef3d4a9ed50,34.0,0.83333333,0.91666667,0.355174,0.0,0.41666667,0.3333333333333333,0.25,0.0,0.83333333,0.54166667,0.355174
614247df4e27a1844a5f072c,74.0,0.6666666666666666,0.95833333,0.25,34.0,0.08333333,0.54166667,0.355174,0.0,0.08333333,0.04166667,0.144826
6141f856baaf234b35290532,74.0,0.91666667,0.83333333,0.25,0.0,0.58333333,0.16666667,0.144826,0.0,0.95833333,0.41666667,0.144826
6141de9c3ac25c70a5c6c96b,0.0,0.08333333,0.54166667,0.144826,0.0,0.3333333333333333,0.54166667,0.355174,0.0,0.54166667,0.83333333,0.25
6142b0464e27a1844a5f08e8,74.0,0.29166667,0.3333333333333333,0.25,34.0,0.20833333,0.54166667,0.355174,0.0,0.70833333,0.16666667,0.355174
6141e565ee0a3fd43fb47ce7,34.0,0.45833333,0.54166667,0.355174,34.0,0.3333333333333333,0.16666667,0.144826,0.0,0.41666667,0.20833333,0.25
6141cf2731cf3ef3d4a9ed60,34.0,0.95833333,0.29166667,0.355174,0.0,0.20833333,0.04166667,0.144826,0.0,0.79166667,0.08333333,0.25
6142e26f3ac25c70a5c6cc67,0.0,0.29166667,0.83333333,0.25,0.0,0.58333333,0.54166667,0.355174,0.0,0.70833333,0.6666666666666666,0.144826
6142172e4e27a1844a5f05ec,74.0,0.04166667,0.83333333,0.25,34.0,0.08333333,0.16666667,0.144826,0.0,0.58333333,0.16666667,0.144826
614265a431cf3ef3d4a9f4d6,34.0,0.3333333333333333,0.04166667,0.355174,0.0,0.45833333,0.16666667,0.144826,0.0,0.6666666666666666,0.83333333,0.25
6141eaa3baaf234b352904aa,74.0,0.91666667,0.70833333,0.25,0.0,0.3333333333333333,0.16666667,0.355174,0.0,0.83333333,0.04166667,0.355174
6141d74ebaaf234b3529035a,74.0,0.54166667,0.83333333,0.25,0.0,0.08333333,0.41666667,0.355174,0.0,0.83333333,0.54166667,0.144826
6142c70831cf3ef3d4a9f622,34.0,0.3333333333333333,0.16666667,0.144826,0.0,0.3333333333333333,0.54166667,0.144826,0.0,0.79166667,0.70833333,0.25
61423df6baaf234b35290682,74.0,0.6666666666666666,0.70833333,0.25,0.0,0.58333333,0.91666667,0.144826,0.0,0.83333333,0.54166667,0.355174
614449ea4e27a1844a5f0abc,74.0,0.91666667,0.45833333,0.25,34.0,0.45833333,0.54166667,0.144826,0.0,0.70833333,0.41666667,0.355174
6141f9c73ac25c70a5c6ca33,0.0,0.20833333,0.79166667,0.355174,0.0,0.45833333,0.6666666666666666,0.355174,0.0,0.41666667,0.95833333,0.25
6141f2fbbaaf234b35290508,74.0,0.91666667,0.95833333,0.25,0.0,0.3333333333333333,0.79166667,0.144826,0.0,0.83333333,0.6666666666666666,0.144826
6141e1329cbada84a8676a9d,74.0,0.16666667,0.08333333,0.25,34.0,0.58333333,0.6666666666666666,0.144826,34.0,0.20833333,0.79166667,0.355174
6141d2ceee0a3fd43fb47b2b,34.0,0.45833333,0.54166667,0.144826,34.0,0.3333333333333333,0.91666667,0.355174,0.0,0.16666667,0.08333333,0.25
614203b29cbada84a8676c0f,74.0,0.6666666666666666,0.83333333,0.25,34.0,0.95833333,0.91666667,0.144826,34.0,0.20833333,0.79166667,0.144826
6141f142ee0a3fd43fb47d87,34.0,0.95833333,0.29166667,0.355174,34.0,0.45833333,0.29166667,0.355174,0.0,0.79166667,0.3333333333333333,0.25
6142665fee0a3fd43fb47f4b,34.0,0.95833333,0.04166667,0.144826,34.0,0.45833333,0.41666667,0.355174,0.0,0.16666667,0.45833333,0.25
6141d14eee0a3fd43fb47adb,34.0,0.45833333,0.79166667,0.355174,34.0,0.20833333,0.29166667,0.355174,0.0,0.41666667,0.45833333,0.25
6141d80a3ac25c70a5c6c923,0.0,0.04166667,0.08333333,0.25,0.0,0.08333333,0.6666666666666666,0.144826,0.0,0.83333333,0.29166667,0.355174
6141d77d4e27a1844a5f0210,74.0,0.91666667,0.08333333,0.25,34.0,0.08333333,0.54166667,0.144826,0.0,0.83333333,0.54166667,0.144826
6141e3514e27a1844a5f034a,74.0,0.91666667,0.70833333,0.25,34.0,0.70833333,0.16666667,0.144826,0.0,0.08333333,0.91666667,0.355174
6142302f31cf3ef3d4a9f3a2,34.0,0.08333333,0.6666666666666666,0.144826,0.0,0.20833333,0.79166667,0.144826,0.0,0.79166667,0.95833333,0.25
6141eb033ac25c70a5c6c9d1,0.0,0.54166667,0.83333333,0.25,0.0,0.70833333,0.41666667,0.144826,0.0,0.83333333,0.41666667,0.144826
6141ebce4e27a1844a5f03e6,74.0,0.6666666666666666,0.20833333,0.25,34.0,0.95833333,0.54166667,0.144826,0.0,0.3333333333333333,0.16666667,0.144826
61423512baaf234b3529066a,74.0,0.29166667,0.3333333333333333,0.25,0.0,0.3333333333333333,0.41666667,0.144826,0.0,0.45833333,0.91666667,0.144826
6141e6a14e27a1844a5f0390,74.0,0.6666666666666666,0.83333333,0.25,34.0,0.08333333,0.54166667,0.144826,0.0,0.45833333,0.91666667,0.144826
6141d08dbaaf234b3529024c,74.0,0.16666667,0.20833333,0.25,0.0,0.08333333,0.54166667,0.144826,0.0,0.83333333,0.79166667,0.144826
6141fbdbbaaf234b3529054e,74.0,0.04166667,0.83333333,0.25,0.0,0.20833333,0.6666666666666666,0.144826,0.0,0.83333333,0.79166667,0.144826
6141cf4269b0784ffcf8f86b,34.0,0.20833333,0.29166667,0.144826,0.0,0.54166667,0.95833333,0.25,-1.0,-1.0,-1.0,-1.0
6141d0c59cbada84a86768a9,74.0,0.6666666666666666,0.3333333333333333,0.25,34.0,0.08333333,0.6666666666666666,0.355174,34.0,0.83333333,0.91666667,0.355174
6142136dbaaf234b352905d8,74.0,0.54166667,0.3333333333333333,0.25,0.0,0.20833333,0.6666666666666666,0.144826,0.0,0.58333333,0.54166667,0.144826
614213fe4e27a1844a5f05ca,74.0,0.54166667,0.08333333,0.25,34.0,0.45833333,0.29166667,0.355174,0.0,0.45833333,0.6666666666666666,0.355174
61427eaa31cf3ef3d4a9f53c,34.0,0.95833333,0.16666667,0.355174,0.0,0.54166667,0.08333333,0.25,0.0,0.83333333,0.54166667,0.355174
61424a7c4e27a1844a5f073e,74.0,0.6666666666666666,0.08333333,0.25,34.0,0.3333333333333333,0.54166667,0.355174,0.0,0.3333333333333333,0.41666667,0.355174
6141d4b69cbada84a8676965,74.0,0.54166667,0.70833333,0.25,34.0,0.08333333,0.04166667,0.355174,34.0,0.20833333,0.41666667,0.355174
614222babaaf234b35290620,74.0,0.29166667,0.3333333333333333,0.25,0.0,0.20833333,0.04166667,0.144826,0.0,0.3333333333333333,0.91666667,0.144826
6142165eee0a3fd43fb47e81,34.0,0.3333333333333333,0.54166667,0.355174,34.0,0.70833333,0.29166667,0.144826,0.0,0.04166667,0.95833333,0.25
614261e231cf3ef3d4a9f4bc,34.0,0.95833333,0.29166667,0.355174,0.0,0.08333333,0.54166667,0.355174,0.0,0.91666667,0.20833333,0.25
6142d40931cf3ef3d4a9f63e,34.0,0.3333333333333333,0.91666667,0.355174,0.0,0.29166667,0.20833333,0.25,0.0,0.3333333333333333,0.6666666666666666,0.355174
6141e899baaf234b3529048c,74.0,0.6666666666666666,0.58333333,0.25,0.0,0.20833333,0.6666666666666666,0.144826,0.0,0.83333333,0.04166667,0.144826
6141d03e31cf3ef3d4a9edfc,34.0,0.58333333,0.79166667,0.144826,0.0,0.29166667,0.3333333333333333,0.25,0.0,0.70833333,0.54166667,0.355174
61420ac39cbada84a8676c45,74.0,0.6666666666666666,0.95833333,0.25,34.0,0.58333333,0.79166667,0.355174,34.0,0.58333333,0.79166667,0.144826
6141d92fee0a3fd43fb47bfb,34.0,0.45833333,0.41666667,0.355174,34.0,0.08333333,0.16666667,0.144826,0.0,0.16666667,0.45833333,0.25
6141e1c1baaf234b35290420,74.0,0.41666667,0.45833333,0.25,0.0,0.20833333,0.04166667,0.355174,0.0,0.83333333,0.29166667,0.144826
6141ffa44e27a1844a5f0508,74.0,0.04166667,0.08333333,0.25,34.0,0.08333333,0.41666667,0.355174,0.0,0.83333333,0.54166667,0.144826
6141e8f131cf3ef3d4a9f0d0,34.0,0.58333333,0.04166667,0.144826,0.0,0.20833333,0.54166667,0.144826,0.0,0.6666666666666666,0.3333333333333333,0.25
6141d18d9cbada84a86768db,74.0,0.41666667,0.3333333333333333,0.25,34.0,0.45833333,0.41666667,0.355174,34.0,0.95833333,0.29166667,0.144826
61427ad931cf3ef3d4a9f52c,34.0,0.70833333,0.41666667,0.355174,0.0,0.3333333333333333,0.91666667,0.144826,0.0,0.29166667,0.95833333,0.25
6142f02631cf3ef3d4a9f688,34.0,0.83333333,0.41666667,0.144826,0.0,0.70833333,0.79166667,0.355174,0.0,0.91666667,0.95833333,0.25
61420b5a31cf3ef3d4a9f27c,34.0,0.45833333,0.91666667,0.144826,0.0,0.16666667,0.70833333,0.25,0.0,0.70833333,0.04166667,0.144826
6142ab9331cf3ef3d4a9f5d4,34.0,0.08333333,0.79166667,0.355174,0.0,0.04166667,0.20833333,0.25,0.0,0.20833333,0.54166667,0.355174
6141dae9ee0a3fd43fb47c2b,34.0,0.08333333,0.79166667,0.144826,34.0,0.83333333,0.6666666666666666,0.144826,0.0,0.41666667,0.3333333333333333,0.25
61423616baaf234b35290670,74.0,0.54166667,0.58333333,0.25,0.0,0.45833333,0.29166667,0.355174,0.0,0.83333333,0.6666666666666666,0.355174
6142574f31cf3ef3d4a9f48e,34.0,0.70833333,0.41666667,0.144826,0.0,0.58333333,0.16666667,0.144826,0.0,0.54166667,0.20833333,0.25
6141d0ad31cf3ef3d4a9ee20,34.0,0.20833333,0.6666666666666666,0.355174,0.0,0.29166667,0.58333333,0.25,0.0,0.70833333,0.6666666666666666,0.144826
6141cf8aee0a3fd43fb47a47,34.0,0.45833333,0.54166667,0.144826,34.0,0.45833333,0.6666666666666666,0.144826,0.0,0.04166667,0.45833333,0.25
6141fb883ac25c70a5c6ca3d,0.0,0.08333333,0.16666667,0.144826,0.0,0.29166667,0.20833333,0.25,0.0,0.70833333,0.29166667,0.355174
6141fa2f4e27a1844a5f04c0,74.0,0.6666666666666666,0.08333333,0.25,34.0,0.20833333,0.29166667,0.355174,0.0,0.58333333,0.54166667,0.144826
6141e0c49cbada84a8676a93,74.0,0.29166667,0.70833333,0.25,34.0,0.45833333,0.41666667,0.355174,34.0,0.20833333,0.79166667,0.144826
614218bd31cf3ef3d4a9f2ee,34.0,0.08333333,0.29166667,0.144826,0.0,0.3333333333333333,0.29166667,0.355174,0.0,0.54166667,0.08333333,0.25
6141dc5331cf3ef3d4a9efe0,34.0,0.20833333,0.29166667,0.355174,0.0,0.16666667,0.3333333333333333,0.25,0.0,0.83333333,0.04166667,0.355174
6141e22e9cbada84a8676aad,74.0,0.54166667,0.3333333333333333,0.25,34.0,0.95833333,0.29166667,0.355174,34.0,0.70833333,0.91666667,0.355174
61422d869cbada84a8676cbd,74.0,0.79166667,0.70833333,0.25,34.0,0.20833333,0.29166667,0.355174,34.0,0.58333333,0.29166667,0.355174
6142d3963ac25c70a5c6cc57,0.0,0.45833333,0.41666667,0.144826,0.0,0.41666667,0.95833333,0.25,0.0,0.95833333,0.29166667,0.144826
6141eafcbaaf234b352904ae,74.0,0.41666667,0.70833333,0.25,0.0,0.3333333333333333,0.6666666666666666,0.144826,0.0,0.83333333,0.29166667,0.355174
6141de6531cf3ef3d4a9f00e,34.0,0.45833333,0.04166667,0.144826,0.0,0.58333333,0.54166667,0.144826,0.0,0.91666667,0.20833333,0.25
6141f1149cbada84a8676b6f,74.0,0.6666666666666666,0.20833333,0.25,34.0,0.3333333333333333,0.54166667,0.355174,34.0,0.20833333,0.6666666666666666,0.144826
614229469cbada84a8676cb3,74.0,0.41666667,0.45833333,0.25,34.0,0.08333333,0.54166667,0.355174,34.0,0.58333333,0.91666667,0.144826
61421f8d4e27a1844a5f0622,74.0,0.29166667,0.95833333,0.25,34.0,0.45833333,0.41666667,0.355174,0.0,0.83333333,0.6666666666666666,0.144826
6141d4899cbada84a867695f,74.0,0.6666666666666666,0.83333333,0.25,34.0,0.3333333333333333,0.16666667,0.144826,34.0,0.3333333333333333,0.29166667,0.355174
6141d528baaf234b35290318,74.0,0.79166667,0.3333333333333333,0.25,0.0,0.20833333,0.16666667,0.355174,0.0,0.70833333,0.41666667,0.144826
614277dbee0a3fd43fb47f61,34.0,0.70833333,0.79166667,0.355174,34.0,0.20833333,0.41666667,0.355174,0.0,0.6666666666666666,0.70833333,0.25
61425d0d3ac25c70a5c6cb99,0.0,0.08333333,0.6666666666666666,0.144826,0.0,0.70833333,0.91666667,0.355174,0.0,0.91666667,0.45833333,0.25
614279ac3ac25c70a5c6cbdd,0.0,0.08333333,0.04166667,0.355174,0.0,0.6666666666666666,0.58333333,0.25,0.0,0.83333333,0.79166667,0.355174
614286e33ac25c70a5c6cbf3,0.0,0.04166667,0.95833333,0.25,0.0,0.20833333,0.16666667,0.144826,0.0,0.70833333,0.6666666666666666,0.355174
614217adee0a3fd43fb47e85,34.0,0.45833333,0.91666667,0.355174,34.0,0.83333333,0.79166667,0.355174,0.0,0.6666666666666666,0.20833333,0.25
6141d0de4e27a1844a5f00ee,74.0,0.29166667,0.45833333,0.25,34.0,0.08333333,0.91666667,0.144826,0.0,0.20833333,0.41666667,0.355174
6141f15a4e27a1844a5f0442,74.0,0.54166667,0.95833333,0.25,34.0,0.08333333,0.6666666666666666,0.355174,0.0,0.3333333333333333,0.54166667,0.144826
6142b3e43ac25c70a5c6cc35,0.0,0.20833333,0.16666667,0.355174,0.0,0.16666667,0.70833333,0.25,0.0,0.3333333333333333,0.91666667,0.144826
6143c7bf31cf3ef3d4a9f79a,34.0,0.58333333,0.91666667,0.355174,0.0,0.04166667,0.70833333,0.25,0.0,0.3333333333333333,0.41666667,0.355174
6141cf171d648932fbc3428f,74.0,0.16666667,0.3333333333333333,0.25,34.0,0.83333333,0.29166667,0.355174,-1.0,-1.0,-1.0,-1.0
61429a26ee0a3fd43fb47f71,34.0,0.70833333,0.54166667,0.355174,34.0,0.58333333,0.6666666666666666,0.144826,0.0,0.29166667,0.95833333,0.25
61433c364e27a1844a5f0a02,74.0,0.79166667,0.58333333,0.25,34.0,0.70833333,0.54166667,0.355174,0.0,0.20833333,0.6666666666666666,0.144826
6143479d31cf3ef3d4a9f720,34.0,0.70833333,0.16666667,0.355174,0.0,0.20833333,0.54166667,0.144826,0.0,0.41666667,0.08333333,0.25
6141db2c3ac25c70a5c6c947,0.0,0.04166667,0.20833333,0.25,0.0,0.08333333,0.91666667,0.355174,0.0,0.95833333,0.29166667,0.144826
6141d2e1ee0a3fd43fb47b2d,34.0,0.20833333,0.91666667,0.144826,34.0,0.95833333,0.04166667,0.355174,0.0,0.6666666666666666,0.83333333,0.25
61463ed331cf3ef3d4a9f836,34.0,0.83333333,0.29166667,0.355174,0.0,0.16666667,0.95833333,0.25,0.0,0.45833333,0.6666666666666666,0.144826
61426f414e27a1844a5f07ec,74.0,0.29166667,0.58333333,0.25,34.0,0.95833333,0.54166667,0.355174,0.0,0.45833333,0.79166667,0.144826
6142683eee0a3fd43fb47f51,34.0,0.58333333,0.29166667,0.355174,34.0,0.58333333,0.41666667,0.144826,0.0,0.79166667,0.08333333,0.25
6142606f4e27a1844a5f07b6,74.0,0.54166667,0.3333333333333333,0.25,34.0,0.3333333333333333,0.91666667,0.355174,0.0,0.08333333,0.04166667,0.355174
6141d09c9cbada84a867689d,74.0,0.16666667,0.58333333,0.25,34.0,0.08333333,0.91666667,0.144826,34.0,0.08333333,0.16666667,0.355174
614261644e27a1844a5f07bc,74.0,0.16666667,0.70833333,0.25,34.0,0.83333333,0.54166667,0.355174,0.0,0.20833333,0.16666667,0.144826
6141cf519cbada84a867680d,74.0,0.91666667,0.70833333,0.25,34.0,0.3333333333333333,0.04166667,0.144826,34.0,0.70833333,0.29166667,0.144826
61429809ee0a3fd43fb47f6f,34.0,0.70833333,0.16666667,0.144826,34.0,0.95833333,0.29166667,0.355174,0.0,0.04166667,0.45833333,0.25
6142926631cf3ef3d4a9f58a,34.0,0.20833333,0.91666667,0.144826,0.0,0.16666667,0.58333333,0.25,0.0,0.3333333333333333,0.41666667,0.144826
6141d47731cf3ef3d4a9eeec,34.0,0.83333333,0.41666667,0.144826,0.0,0.45833333,0.29166667,0.355174,0.0,0.54166667,0.08333333,0.25
61426378baaf234b352906d0,74.0,0.41666667,0.70833333,0.25,0.0,0.58333333,0.54166667,0.355174,0.0,0.58333333,0.6666666666666666,0.144826
6142031bee0a3fd43fb47e23,34.0,0.58333333,0.16666667,0.144826,34.0,0.83333333,0.79166667,0.355174,0.0,0.54166667,0.08333333,0.25
614376a431cf3ef3d4a9f762,34.0,0.08333333,0.6666666666666666,0.355174,0.0,0.29166667,0.3333333333333333,0.25,0.0,0.95833333,0.41666667,0.355174
6144aa6b3ac25c70a5c6cd8d,0.0,0.04166667,0.20833333,0.25,0.0,0.45833333,0.04166667,0.355174,0.0,0.83333333,0.29166667,0.355174
6141ee064e27a1844a5f040c,74.0,0.54166667,0.58333333,0.25,34.0,0.20833333,0.91666667,0.355174,0.0,0.95833333,0.16666667,0.144826
6143465f31cf3ef3d4a9f71e,34.0,0.70833333,0.04166667,0.355174,0.0,0.83333333,0.91666667,0.355174,0.0,0.91666667,0.70833333,0.25
6142092a4e27a1844a5f0562,74.0,0.91666667,0.20833333,0.25,34.0,0.20833333,0.79166667,0.144826,0.0,0.95833333,0.16666667,0.144826
6141cf1bee0a3fd43fb479e9,34.0,0.58333333,0.54166667,0.144826,34.0,0.3333333333333333,0.79166667,0.355174,0.0,0.41666667,0.70833333,0.25
6142065d31cf3ef3d4a9f23e,34.0,0.70833333,0.16666667,0.144826,0.0,0.45833333,0.91666667,0.144826,0.0,0.6666666666666666,0.45833333,0.25
614214734e27a1844a5f05ce,74.0,0.6666666666666666,0.95833333,0.25,34.0,0.95833333,0.41666667,0.355174,0.0,0.20833333,0.79166667,0.144826
6141cfa09cbada84a8676841,74.0,0.54166667,0.83333333,0.25,34.0,0.95833333,0.29166667,0.355174,34.0,0.45833333,0.79166667,0.144826
614272b331cf3ef3d4a9f508,34.0,0.45833333,0.6666666666666666,0.144826,0.0,0.16666667,0.45833333,0.25,0.0,0.95833333,0.04166667,0.144826
6141cf7e3ac25c70a5c6c865,0.0,0.3333333333333333,0.91666667,0.355174,0.0,0.45833333,0.41666667,0.355174,0.0,0.79166667,0.70833333,0.25
61420a5cbaaf234b352905b0,74.0,0.16666667,0.3333333333333333,0.25,0.0,0.20833333,0.91666667,0.144826,0.0,0.45833333,0.91666667,0.355174
61420c2731cf3ef3d4a9f286,34.0,0.45833333,0.91666667,0.144826,0.0,0.08333333,0.91666667,0.355174,0.0,0.41666667,0.95833333,0.25
614206c331cf3ef3d4a9f244,34.0,0.83333333,0.41666667,0.355174,0.0,0.6666666666666666,0.20833333,0.25,0.0,0.95833333,0.16666667,0.355174
6141d4c29cbada84a8676967,74.0,0.16666667,0.20833333,0.25,34.0,0.95833333,0.91666667,0.144826,34.0,0.95833333,0.29166667,0.144826
61430ba831cf3ef3d4a9f6c6,34.0,0.58333333,0.54166667,0.144826,0.0,0.04166667,0.08333333,0.25,0.0,0.83333333,0.29166667,0.355174
6141d2489cbada84a8676901,74.0,0.04166667,0.70833333,0.25,34.0,0.83333333,0.79166667,0.355174,34.0,0.3333333333333333,0.6666666666666666,0.355174
61429b7dbaaf234b35290714,74.0,0.91666667,0.95833333,0.25,0.0,0.08333333,0.04166667,0.355174,0.0,0.83333333,0.91666667,0.355174
6141e2a19cbada84a8676ab5,74.0,0.16666667,0.95833333,0.25,34.0,0.45833333,0.6666666666666666,0.355174,34.0,0.20833333,0.54166667,0.144826
61427b299cbada84a8676d51,74.0,0.6666666666666666,0.45833333,0.25,34.0,0.3333333333333333,0.91666667,0.355174,34.0,0.3333333333333333,0.6666666666666666,0.355174
6141d97dbaaf234b35290390,74.0,0.54166667,0.3333333333333333,0.25,0.0,0.45833333,0.16666667,0.144826,0.0,0.95833333,0.79166667,0.144826
6141ef90ee0a3fd43fb47d73,34.0,0.95833333,0.41666667,0.144826,34.0,0.08333333,0.6666666666666666,0.355174,0.0,0.54166667,0.83333333,0.25
6141d1ef4e27a1844a5f0132,74.0,0.04166667,0.58333333,0.25,34.0,0.95833333,0.79166667,0.355174,0.0,0.95833333,0.04166667,0.355174
6143a3fb3ac25c70a5c6cd1f,0.0,0.20833333,0.29166667,0.144826,0.0,0.3333333333333333,0.41666667,0.144826,0.0,0.79166667,0.83333333,0.25
614284b84e27a1844a5f0840,74.0,0.91666667,0.20833333,0.25,34.0,0.70833333,0.54166667,0.355174,0.0,0.83333333,0.79166667,0.144826
6141e4534e27a1844a5f035e,74.0,0.54166667,0.45833333,0.25,34.0,0.83333333,0.29166667,0.355174,0.0,0.83333333,0.54166667,0.144826
6142c8ba3ac25c70a5c6cc43,0.0,0.16666667,0.45833333,0.25,0.0,0.58333333,0.6666666666666666,0.144826,0.0,0.70833333,0.04166667,0.144826
614289ea31cf3ef3d4a9f564,34.0,0.83333333,0.41666667,0.355174,0.0,0.04166667,0.3333333333333333,0.25,0.0,0.70833333,0.91666667,0.355174
6141f2354e27a1844a5f044e,74.0,0.29166667,0.83333333,0.25,34.0,0.70833333,0.29166667,0.144826,0.0,0.83333333,0.16666667,0.355174
6141ec16baaf234b352904be,74.0,0.41666667,0.45833333,0.25,0.0,0.20833333,0.54166667,0.355174,0.0,0.58333333,0.79166667,0.355174
6141dc459cbada84a8676a3b,74.0,0.29166667,0.83333333,0.25,34.0,0.83333333,0.54166667,0.144826,34.0,0.20833333,0.04166667,0.144826
6141dc229cbada84a8676a37,74.0,0.79166667,0.3333333333333333,0.25,34.0,0.08333333,0.29166667,0.144826,34.0,0.95833333,0.16666667,0.355174
6141d6f3ee0a3fd43fb47bc1,34.0,0.83333333,0.54166667,0.144826,34.0,0.3333333333333333,0.16666667,0.144826,0.0,0.41666667,0.20833333,0.25
6141d0e54e27a1844a5f00f0,74.0,0.79166667,0.20833333,0.25,34.0,0.45833333,0.6666666666666666,0.144826,0.0,0.70833333,0.54166667,0.144826
6141f077baaf234b352904f2,74.0,0.91666667,0.83333333,0.25,0.0,0.20833333,0.91666667,0.355174,0.0,0.70833333,0.79166667,0.144826
6141e5d94e27a1844a5f037e,74.0,0.54166667,0.08333333,0.25,34.0,0.3333333333333333,0.29166667,0.355174,0.0,0.58333333,0.04166667,0.355174
6143299a3ac25c70a5c6ccb3,0.0,0.08333333,0.04166667,0.355174,0.0,0.58333333,0.54166667,0.144826,0.0,0.6666666666666666,0.95833333,0.25
6141df3d3ac25c70a5c6c971,0.0,0.04166667,0.08333333,0.25,0.0,0.08333333,0.54166667,0.355174,0.0,0.3333333333333333,0.41666667,0.355174
61424d439cbada84a8676d0f,74.0,0.16666667,0.45833333,0.25,34.0,0.20833333,0.79166667,0.355174,34.0,0.70833333,0.79166667,0.355174
6141ec923ac25c70a5c6c9dd,0.0,0.16666667,0.20833333,0.25,0.0,0.95833333,0.41666667,0.144826,0.0,0.95833333,0.54166667,0.144826
6141d45431cf3ef3d4a9eee6,34.0,0.20833333,0.91666667,0.144826,0.0,0.41666667,0.58333333,0.25,0.0,0.58333333,0.04166667,0.144826
61432fa04e27a1844a5f09f2,74.0,0.79166667,0.08333333,0.25,34.0,0.95833333,0.29166667,0.355174,0.0,0.95833333,0.16666667,0.355174
6141f171baaf234b352904fa,74.0,0.41666667,0.45833333,0.25,0.0,0.20833333,0.29166667,0.355174,0.0,0.95833333,0.79166667,0.144826
61423d1c9cbada84a8676ce5,74.0,0.29166667,0.70833333,0.25,34.0,0.3333333333333333,0.41666667,0.355174,34.0,0.70833333,0.54166667,0.144826
6141dedf9cbada84a8676a73,74.0,0.04166667,0.70833333,0.25,34.0,0.20833333,0.29166667,0.355174,34.0,0.08333333,0.16666667,0.144826
6141cfc93ac25c70a5c6c875,0.0,0.29166667,0.70833333,0.25,0.0,0.45833333,0.41666667,0.144826,0.0,0.70833333,0.91666667,0.355174
6141cfc99cbada84a8676855,74.0,0.54166667,0.58333333,0.25,34.0,0.45833333,0.54166667,0.355174,34.0,0.83333333,0.79166667,0.144826
6141ddfbbaaf234b352903e4,74.0,0.04166667,0.08333333,0.25,0.0,0.20833333,0.29166667,0.355174,0.0,0.95833333,0.29166667,0.355174
61421d3131cf3ef3d4a9f314,34.0,0.83333333,0.91666667,0.144826,0.0,0.41666667,0.45833333,0.25,0.0,0.95833333,0.79166667,0.144826
6142138131cf3ef3d4a9f2c6,34.0,0.70833333,0.79166667,0.355174,0.0,0.20833333,0.16666667,0.355174,0.0,0.91666667,0.45833333,0.25
614389f73ac25c70a5c6cd0d,0.0,0.20833333,0.6666666666666666,0.355174,0.0,0.6666666666666666,0.45833333,0.25,0.0,0.95833333,0.29166667,0.355174
6141d5da3ac25c70a5c6c901,0.0,0.45833333,0.41666667,0.144826,0.0,0.54166667,0.08333333,0.25,0.0,0.70833333,0.6666666666666666,0.355174
6141d499ee0a3fd43fb47b73,34.0,0.58333333,0.04166667,0.144826,34.0,0.45833333,0.04166667,0.355174,0.0,0.79166667,0.95833333,0.25
6141d7f29cbada84a86769d1,74.0,0.29166667,0.83333333,0.25,34.0,0.08333333,0.16666667,0.355174,34.0,0.95833333,0.6666666666666666,0.355174
6142391e4e27a1844a5f06d6,74.0,0.54166667,0.58333333,0.25,34.0,0.45833333,0.29166667,0.355174,0.0,0.45833333,0.16666667,0.355174
614296b631cf3ef3d4a9f598,34.0,0.83333333,0.54166667,0.355174,0.0,0.41666667,0.3333333333333333,0.25,0.0,0.70833333,0.6666666666666666,0.355174
614206adbaaf234b352905a0,74.0,0.41666667,0.3333333333333333,0.25,0.0,0.08333333,0.91666667,0.355174,0.0,0.45833333,0.91666667,0.144826
61423c5931cf3ef3d4a9f3fa,34.0,0.58333333,0.04166667,0.355174,0.0,0.58333333,0.54166667,0.355174,0.0,0.91666667,0.45833333,0.25
6141d0884e27a1844a5f00d4,74.0,0.79166667,0.20833333,0.25,34.0,0.3333333333333333,0.54166667,0.355174,0.0,0.83333333,0.16666667,0.355174
